document,topic,score
1707,31,0.13619724
14896,31,0.13604848
17255,31,0.13600866
11855,31,0.13589513
11271,31,0.13565166
6709,31,0.13559353
12815,31,0.13554846
12781,31,0.13535403
3089,31,0.1352756
10064,31,0.13495661
4329,31,0.13480994
16479,31,0.13450061
12571,31,0.13443476
6850,31,0.13416402
17026,31,0.13402729
9647,31,0.13370715
18060,31,0.13336681
18289,31,0.13250838
16482,31,0.13204023
6487,31,0.13196993
11903,31,0.13189894
18243,31,0.13173684
10401,31,0.13172604
12716,31,0.13144799
8471,31,0.1311379
1782,31,0.130949
3883,31,0.13084131
17956,31,0.12972243
9519,31,0.12968548
9989,31,0.12966228
18305,31,0.12949932
10626,31,0.12935132
3647,31,0.12933928
12573,31,0.1291783
4103,31,0.1290448
13898,31,0.12903863
1849,31,0.1289025
15091,31,0.12834582
6270,31,0.12781627
17138,31,0.12779881
7418,31,0.12775071
11359,31,0.12767045
11197,31,0.12747328
8754,31,0.12695156
18650,31,0.12666933
640,31,0.12656635
6140,31,0.12637095
16604,31,0.12620936
6273,31,0.12611985
9411,31,0.12600745
9627,31,0.12573734
16648,31,0.12565897
10364,31,0.12534654
14418,31,0.12533239
13808,31,0.12530786
12601,31,0.12442846
10267,31,0.12431815
5389,31,0.12430691
9744,31,0.12339268
2169,31,0.12321825
13982,31,0.12319422
1619,31,0.12318165
890,31,0.122964226
1133,31,0.12295787
15649,31,0.12276171
7817,31,0.12276166
366,31,0.12264234
7389,31,0.12251459
7732,31,0.12228874
15775,31,0.122009404
13145,31,0.121893995
11884,31,0.12149929
16573,31,0.12122508
11034,31,0.12064665
14154,31,0.12050077
16576,31,0.11997277
8989,31,0.119707696
13101,31,0.11970312
3418,31,0.11937177
2634,31,0.119152345
1984,31,0.11907439
14530,31,0.11906387
8708,31,0.11892157
8324,31,0.11890097
6253,31,0.118467405
3687,31,0.118451886
9649,31,0.118331656
6931,31,0.11819552
3869,31,0.118180715
5225,31,0.11776528
584,31,0.11751769
9157,31,0.11741399
5023,31,0.11732829
842,31,0.11711117
11677,31,0.11709162
2295,31,0.11685668
13813,31,0.116267145
10706,31,0.11604377
18472,31,0.11554323
16924,31,0.11538826
10314,31,0.11526461
3780,31,0.114955895
5483,31,0.11463365
14047,31,0.114555895
2348,31,0.11449088
17197,31,0.11415323
7063,31,0.11377328
15104,31,0.11370645
5818,31,0.11359544
9721,31,0.11334064
11371,31,0.11284048
12103,31,0.11227841
18591,31,0.11224316
8512,31,0.11222218
11434,31,0.112159565
9666,31,0.112009175
5128,31,0.11192095
14722,31,0.11188542
12366,31,0.11176277
13344,31,0.11145784
14753,31,0.111450806
10969,31,0.11139519
10854,31,0.11132462
13370,31,0.11131086
1841,31,0.11068859
16295,31,0.1100766
3799,31,0.10999428
9987,31,0.10901965
6084,31,0.108716935
1932,31,0.10867469
18345,31,0.10825418
809,31,0.108019315
5693,31,0.1079985
13334,31,0.10761479
15098,31,0.107592456
16437,31,0.10703983
16975,31,0.10691341
17844,31,0.106726915
6575,31,0.10670209
15981,31,0.10661752
1723,31,0.10654573
15186,31,0.10645571
15357,31,0.10627602
12058,31,0.10620289
7445,31,0.106112525
8367,31,0.1060515
12059,31,0.10590927
12762,31,0.10580947
7605,31,0.1057988
6054,31,0.10558293
9768,31,0.105199635
13955,31,0.10503757
13515,31,0.10496699
18554,31,0.10475549
11885,31,0.10464057
13024,31,0.1045409
13565,31,0.10444214
11505,31,0.10443004
8867,31,0.10390056
17521,31,0.1036066
12053,31,0.10326152
5068,31,0.10322118
5755,31,0.10313865
8613,31,0.102684595
13962,31,0.1023522
12946,31,0.10187559
3816,31,0.101442784
8074,31,0.10110116
9482,31,0.10099474
15774,31,0.10082271
14221,31,0.100799546
12830,31,0.100485325
12648,31,0.09830446
13901,31,0.097920224
4991,31,0.09672337
3645,31,0.09660535
8559,31,0.095935255
7079,31,0.095762275
8711,31,0.094529375
10657,31,0.09376597
8923,31,0.092488065
11224,31,0.09221544
4335,31,0.0921952
10688,31,0.09214404
13776,31,0.09190483
10540,31,0.0913769
14578,31,0.091361105
1567,31,0.09049393
3273,31,0.08803815
5065,31,0.08780411
17966,31,0.08689713
234,31,0.08669803
16152,31,0.086625695
8484,31,0.08505195
1770,31,0.08395437
5317,31,0.08340721
4838,31,0.082024224
12642,31,0.07869172
1778,31,0.06693435
10586,32,0.3875328
11530,32,0.35635325
10887,32,0.34622574
16579,32,0.33406496
13448,32,0.32757223
18241,32,0.30726084
17672,32,0.30509132
9683,32,0.3030826
13147,32,0.2754324
447,32,0.2688751
17240,32,0.26635534
16851,32,0.2589049
7323,32,0.23529685
4243,32,0.23154789
17832,32,0.2296325
10978,32,0.21927172
3643,32,0.2050708
15835,32,0.19708776
5587,32,0.1946986
14543,32,0.19329625
1266,32,0.19246331
4007,32,0.19161478
7188,32,0.19064695
11010,32,0.18935251
16095,32,0.18790406
2999,32,0.18713321
10048,32,0.18168077
5302,32,0.18114115
14889,32,0.17889844
9013,32,0.17246112
12567,32,0.17115222
6068,32,0.17101273
10108,32,0.17066796
2013,32,0.17059395
5904,32,0.1705723
12057,32,0.16973466
10690,32,0.16904932
9404,32,0.16904375
18461,32,0.16869093
12820,32,0.16821243
5179,32,0.16781689
8100,32,0.16752298
11230,32,0.16735682
2217,32,0.16566773
17850,32,0.16532755
11799,32,0.16506615
5783,32,0.16503523
2538,32,0.16491836
4281,32,0.16445087
13063,32,0.16365846
13935,32,0.1630403
546,32,0.16301465
4572,32,0.16210574
1696,32,0.16176459
2619,32,0.16149506
11535,32,0.16101529
6840,32,0.16099592
16224,32,0.16042021
10736,32,0.16000937
2886,32,0.15996918
9644,32,0.15996271
7162,32,0.15993533
6698,32,0.15935645
6533,32,0.159239
5082,32,0.15919706
18633,32,0.15808088
5348,32,0.15758894
12147,32,0.1574517
13073,32,0.15731142
4736,32,0.15724385
12141,32,0.15717037
14362,32,0.15696326
18507,32,0.1565586
7416,32,0.15648441
17404,32,0.15566918
18008,32,0.15551963
5137,32,0.1552174
8856,32,0.15476169
7680,32,0.15447041
15064,32,0.15413523
4418,32,0.15405008
12605,32,0.15268096
437,32,0.15230858
1583,32,0.15204957
407,32,0.15182866
18161,32,0.15105073
10127,32,0.15096286
14687,32,0.15087977
2991,32,0.15047002
440,32,0.15034102
18111,32,0.15017098
2966,32,0.1495218
17374,32,0.14948663
12358,32,0.14832523
736,32,0.14816572
4571,32,0.14799355
8816,32,0.14782234
10693,32,0.14670868
13533,32,0.14661735
6998,32,0.1463298
14767,32,0.1461151
14491,32,0.14581606
1905,32,0.14514557
15398,32,0.14487512
4440,32,0.14451142
8885,32,0.14434765
15145,32,0.14377962
16877,32,0.14358898
13260,32,0.14358838
11618,32,0.14319818
10948,32,0.1431432
6365,32,0.14243454
16803,32,0.14238419
16616,32,0.14209051
8920,32,0.1420447
4562,32,0.14196812
16597,32,0.14150995
14674,32,0.14129297
4519,32,0.14103486
12970,32,0.14079331
16508,32,0.14064083
876,32,0.14046623
13859,32,0.14043954
11504,32,0.14037772
10235,32,0.14002107
3684,32,0.13977325
18594,32,0.13955075
6389,32,0.13916159
12439,32,0.13893913
9412,32,0.13887648
9621,32,0.13877773
9374,32,0.13869753
16372,32,0.13811648
14019,32,0.13801223
113,32,0.13787375
10354,32,0.13779552
15309,32,0.13779335
13643,32,0.13751683
17884,32,0.13690706
14498,32,0.13646805
1417,32,0.13646296
7335,32,0.13613799
17272,32,0.13541849
5426,32,0.13527347
17569,32,0.1351597
15435,32,0.13470559
1799,32,0.1346277
11839,32,0.13449053
5183,32,0.13424571
14361,32,0.13376094
13031,32,0.13329034
5259,32,0.13327716
5093,32,0.13318194
9337,32,0.13287915
5254,32,0.1322098
4653,32,0.13217384
14781,32,0.13197565
9460,32,0.13188186
11588,32,0.1316696
16489,32,0.13165227
8865,32,0.13151975
7665,32,0.13120191
9080,32,0.13109644
14087,32,0.13103202
10384,32,0.1308881
8584,32,0.13057671
17349,32,0.13051297
13506,32,0.13034803
11232,32,0.13016087
11665,32,0.12996437
1520,32,0.129964
3013,32,0.12958518
4516,32,0.12945844
16146,32,0.12936217
8830,32,0.12911329
16611,32,0.12893805
7227,32,0.12870081
17245,32,0.12838352
12674,32,0.12823506
14622,32,0.12823442
18556,32,0.12822872
10377,32,0.12822701
10959,32,0.12820338
7891,32,0.12812695
2791,32,0.1280051
32,32,0.12781131
9488,32,0.12779558
8707,32,0.12776479
11093,32,0.1277516
16167,32,0.12768933
8871,32,0.12741186
418,32,0.1273989
10585,32,0.1273374
4430,32,0.12679163
16151,32,0.12657505
8022,32,0.12646408
4508,32,0.12640408
16434,32,0.12596287
16072,32,0.125902
12959,32,0.12574354
14306,32,0.12568232
12087,32,0.12545125
7539,32,0.12531403
5772,32,0.12527475
141,32,0.12518877
3132,32,0.1251221
13196,32,0.12503797
11436,32,0.124732435
15680,32,0.12459231
4767,32,0.12444237
14634,32,0.124432445
1050,32,0.12438286
2133,32,0.124377675
1012,32,0.12417529
2520,32,0.12377032
18649,32,0.12359532
12264,32,0.12339586
17328,32,0.122833796
14533,32,0.122751914
13205,32,0.12260554
2765,32,0.12241351
1899,32,0.122262634
7722,32,0.12132051
12336,32,0.12114886
12635,32,0.121012606
16473,32,0.12073434
15523,32,0.120295525
3477,32,0.11964971
6259,32,0.11955958
16510,32,0.11924685
13268,32,0.11904993
3654,32,0.11869299
7976,32,0.11867663
13732,32,0.11845832
2813,32,0.11845562
13166,32,0.11829927
10962,32,0.118192635
4762,32,0.1180987
10884,32,0.117864154
17200,32,0.11783952
16355,32,0.117562965
6835,32,0.11744869
2680,32,0.11735117
5116,32,0.1170461
16195,32,0.116869666
5786,32,0.11670663
16066,32,0.116537295
3146,32,0.11620965
15163,32,0.11591474
3240,32,0.11574181
3906,32,0.11572036
17126,32,0.115686096
872,32,0.114882655
7220,32,0.11483447
7720,32,0.1143822
1754,32,0.11437116
2404,32,0.114341274
11930,32,0.11400924
7062,32,0.113827005
5961,32,0.11370599
15262,32,0.113405466
6322,32,0.11270924
9669,32,0.11263976
342,32,0.11243654
15759,32,0.11230312
987,32,0.11213214
13311,32,0.11187861
3703,32,0.11175242
685,32,0.1112285
17401,32,0.11118984
6031,32,0.111149095
16520,32,0.111112006
5042,32,0.11103634
7501,32,0.110657424
9576,32,0.110430434
11245,32,0.11013149
4187,32,0.109986916
16187,32,0.109867
3565,32,0.10981925
2905,32,0.10980257
9275,32,0.109553486
6823,32,0.10860975
17302,32,0.10835559
5387,32,0.10760547
9077,32,0.10712821
18573,32,0.1069415
11357,32,0.10679697
10901,32,0.106608264
9531,32,0.10650256
8568,32,0.106007755
9146,32,0.105443746
4947,32,0.105087355
2319,32,0.10488846
5815,32,0.1048519
7906,32,0.10320151
14724,32,0.10314246
12843,32,0.10293413
5443,32,0.10281446
2423,32,0.10271692
18217,32,0.10267481
1301,32,0.10226221
2467,32,0.10207648
17534,32,0.10185189
16351,32,0.10174219
576,32,0.10169749
2210,32,0.101342514
17686,32,0.10129626
3402,32,0.10120484
13452,32,0.10079012
18382,32,0.1003652
4654,32,0.100247726
16381,32,0.10019033
1477,32,0.09893261
13428,32,0.09840306
13688,32,0.09834881
508,32,0.09809831
17732,32,0.0979733
15430,32,0.09726377
2278,32,0.09687839
14925,32,0.09678404
3332,32,0.096183084
14388,32,0.09415395
7677,32,0.093842864
599,32,0.09347087
10672,32,0.09343528
4975,32,0.092885144
397,32,0.091566965
17932,32,0.091269985
16853,32,0.09069203
4299,32,0.09005105
12893,32,0.08995424
2139,32,0.08994981
4804,32,0.08778278
12882,32,0.08757783
9351,32,0.086951874
11705,32,0.08602069
8941,32,0.085510835
15861,32,0.08515702
10840,32,0.08473888
1374,32,0.08404547
17355,32,0.08235483
5356,32,0.061330903
15699,33,0.32493654
8466,33,0.28002137
3538,33,0.25668013
12821,33,0.25178358
14255,33,0.2415102
9068,33,0.23858978
9057,33,0.23417719
8956,33,0.23108293
4998,33,0.21968919
6358,33,0.217861
3409,33,0.21342097
9028,33,0.21335122
551,33,0.20848857
13817,33,0.20751722
11503,33,0.20683976
3297,33,0.20644274
12094,33,0.20398174
3898,33,0.20385683
15617,33,0.20043838
3991,33,0.20011222
11442,33,0.19824103
15707,33,0.19624813
7838,33,0.19620521
16164,33,0.19457927
13675,33,0.19249034
16128,33,0.19247039
12718,33,0.19194736
865,33,0.191122
6165,33,0.19072652
18695,33,0.18797016
13787,33,0.18716162
8847,33,0.18701896
4489,33,0.18417192
3307,33,0.18382722
17199,33,0.18204495
4601,33,0.18148442
6765,33,0.18137456
18076,33,0.18126953
995,33,0.18119606
6404,33,0.17815976
7194,33,0.17685087
14948,33,0.1731662
4119,33,0.1726708
7674,33,0.17221068
15741,33,0.17194484
4648,33,0.17115639
6837,33,0.17099074
10091,33,0.17024109
14298,33,0.16926673
1313,33,0.16895385
5112,33,0.16866904
7499,33,0.16865656
6549,33,0.16810231
12925,33,0.16805473
17244,33,0.16804785
3236,33,0.16792713
823,33,0.16665249
678,33,0.16618389
12602,33,0.16546778
7006,33,0.16462605
9791,33,0.16329627
14763,33,0.16250348
984,33,0.16228141
228,33,0.16208406
13517,33,0.16186811
8140,33,0.16022462
17992,33,0.16003077
6278,33,0.15878867
15128,33,0.15799831
17144,33,0.157774
4863,33,0.15730655
11468,33,0.15722474
1169,33,0.15714973
17548,33,0.15688947
15673,33,0.15628006
12420,33,0.15592141
11383,33,0.15589981
16809,33,0.15544602
4766,33,0.15512277
3385,33,0.1547864
4154,33,0.15469353
10933,33,0.154624
13017,33,0.1545865
7195,33,0.15442638
7185,33,0.15428959
5891,33,0.15422429
11451,33,0.15422064
16762,33,0.1541288
10612,33,0.15369393
17830,33,0.1527162
14970,33,0.15237667
165,33,0.15186334
4286,33,0.15183984
12188,33,0.1516706
3472,33,0.15137321
14229,33,0.15129296
13281,33,0.15110265
14251,33,0.1510471
947,33,0.15080392
15237,33,0.1506488
10076,33,0.15001091
16143,33,0.14964472
11944,33,0.14929971
327,33,0.1488604
7793,33,0.14873017
13228,33,0.14837907
16112,33,0.14805935
10484,33,0.14789745
9824,33,0.14771621
4147,33,0.14770344
2550,33,0.14764616
16241,33,0.14743583
10707,33,0.14741667
6839,33,0.14709842
4936,33,0.14694123
2364,33,0.14677408
15156,33,0.14650418
5971,33,0.14629379
2792,33,0.14628412
16716,33,0.14586256
11131,33,0.14566469
14847,33,0.14524786
10640,33,0.14515075
15875,33,0.14506988
1213,33,0.14492665
10236,33,0.14462982
569,33,0.143302
13599,33,0.14329551
8884,33,0.14265779
11873,33,0.14241008
6142,33,0.14218092
11416,33,0.14191721
238,33,0.14181918
10545,33,0.141717
11611,33,0.1410243
18326,33,0.14096941
18288,33,0.14093952
11726,33,0.14063199
14457,33,0.14057018
9756,33,0.14046821
13155,33,0.1400746
10757,33,0.1400488
9598,33,0.13984242
8365,33,0.13983597
5929,33,0.13962571
9906,33,0.13828225
15980,33,0.1378814
3359,33,0.13787168
7314,33,0.1377616
18475,33,0.13745528
6942,33,0.1365571
7883,33,0.13635531
17216,33,0.13620932
2710,33,0.13607222
2644,33,0.13593276
30,33,0.13583842
10420,33,0.13551848
18752,33,0.1352249
17303,33,0.13508502
3342,33,0.13422595
17141,33,0.1333236
5373,33,0.1330039
711,33,0.13300173
18609,33,0.1328721
7037,33,0.13283902
9858,33,0.13273777
7130,33,0.13267463
15170,33,0.13223831
10692,33,0.1321654
1438,33,0.13205384
5931,33,0.13193636
4040,33,0.13175416
6349,33,0.1317331
1686,33,0.13124329
15239,33,0.13063726
10341,33,0.13032077
2882,33,0.13012141
7036,33,0.12978044
833,33,0.12971006
11688,33,0.12964685
14685,33,0.12958753
12724,33,0.12916596
11411,33,0.12897293
1606,33,0.1287807
2895,33,0.1285126
12262,33,0.12825164
16175,33,0.12823336
13546,33,0.12796894
10874,33,0.12785295
7813,33,0.12771341
2340,33,0.12767382
6569,33,0.12754394
17017,33,0.12740834
2719,33,0.12709706
10630,33,0.12701003
16439,33,0.12694445
15901,33,0.12685105
14785,33,0.12680335
15490,33,0.12609541
16219,33,0.1257431
12260,33,0.12565929
1159,33,0.12550531
13534,33,0.124911696
6612,33,0.12478986
7139,33,0.12475711
12983,33,0.12472422
1123,33,0.12459633
8058,33,0.12451801
273,33,0.1244357
3981,33,0.12383279
485,33,0.12355302
9078,33,0.123416334
9946,33,0.12340623
13695,33,0.123180725
6264,33,0.12297717
6436,33,0.122774236
2873,33,0.12253369
13611,33,0.122004755
9614,33,0.12198258
15990,33,0.12196111
17295,33,0.12190225
499,33,0.1217614
9714,33,0.12154269
13402,33,0.12078704
13838,33,0.120684616
9475,33,0.12059879
72,33,0.120462485
4018,33,0.12042674
721,33,0.11990952
12584,33,0.119871356
16642,33,0.11975846
4574,33,0.119653985
17326,33,0.11889559
2261,33,0.118697084
12492,33,0.118291795
4450,33,0.11812151
10258,33,0.117975146
15805,33,0.117885284
7575,33,0.11731926
9385,33,0.117078036
1745,33,0.11685155
11489,33,0.11677105
8741,33,0.116663754
5795,33,0.1163334
1871,33,0.11615833
10780,33,0.11609077
5951,33,0.11580168
6663,33,0.11551088
16835,33,0.115152225
15643,33,0.11449457
12169,33,0.114382565
10581,33,0.11435191
15589,33,0.11425035
14990,33,0.114182666
7810,33,0.11391782
6268,33,0.11367212
970,33,0.11360928
12008,33,0.11357671
16332,33,0.11318254
6884,33,0.113092564
5524,33,0.11292506
8291,33,0.112609
9816,33,0.11236262
5073,33,0.11219123
14204,33,0.11205301
13561,33,0.11111377
11275,33,0.110979766
6829,33,0.1109357
10833,33,0.11025931
11428,33,0.11015886
18538,33,0.11004188
1742,33,0.10988448
18186,33,0.10903956
13824,33,0.108830854
17139,33,0.108814545
6072,33,0.10873879
15789,33,0.10834556
13714,33,0.107985266
443,33,0.10789273
12190,33,0.1076732
9098,33,0.10727131
17429,33,0.10712367
6221,33,0.106999405
7594,33,0.10692876
2339,33,0.10691862
13731,33,0.10645034
9613,33,0.10642078
8892,33,0.10570748
8335,33,0.10559336
12557,33,0.10530412
18733,33,0.10493459
4585,33,0.10451295
6800,33,0.10443117
10960,33,0.10415465
3441,33,0.10374579
2227,33,0.10370236
8755,33,0.103290804
12919,33,0.102948725
14507,33,0.10289475
1987,33,0.10280259
1487,33,0.10263338
10727,33,0.102553256
2745,33,0.10254898
13095,33,0.102531664
15517,33,0.10239324
822,33,0.10198949
13216,33,0.101755045
16362,33,0.101386644
14777,33,0.10112434
7171,33,0.10101773
11122,33,0.101004094
7577,33,0.100716
9717,33,0.1006735
15384,33,0.100665465
4230,33,0.10044817
7107,33,0.100106575
4319,33,0.10000624
7770,33,0.09978804
11941,33,0.099106796
3050,33,0.098593965
17891,33,0.097869255
10246,33,0.09740153
1501,33,0.09551848
16396,33,0.09487978
1879,33,0.093923576
2068,33,0.09338374
3797,33,0.09337613
12135,33,0.09308599
2747,33,0.09267667
2869,33,0.09176606
6910,33,0.09161432
16503,33,0.0904799
6345,33,0.09043875
1507,33,0.089076616
3843,33,0.0866885
8995,33,0.085768245
12694,33,0.08474025
2783,33,0.08210464
18441,33,0.074781716
7670,33,0.07467898
11109,33,0.07402497
7178,34,0.37119606
3548,34,0.36323002
13933,34,0.31310344
1695,34,0.29666737
12406,34,0.2935633
18081,34,0.2857982
1346,34,0.27451682
14727,34,0.27089515
15637,34,0.26191857
17876,34,0.26074857
15300,34,0.24207924
8169,34,0.24057414
10455,34,0.23216453
11658,34,0.23211528
14034,34,0.23208891
3958,34,0.23125581
10723,34,0.2269837
16567,34,0.22584292
18514,34,0.21554065
18737,34,0.20962727
18391,34,0.20947821
8372,34,0.20849693
4829,34,0.20705858
12449,34,0.20346442
3914,34,0.20053276
17991,34,0.19408257
6466,34,0.1926407
15473,34,0.19259328
6482,34,0.19164635
10635,34,0.19100304
9609,34,0.18883444
4106,34,0.18803544
364,34,0.18712273
14550,34,0.18548349
13267,34,0.18542625
7201,34,0.18396081
5321,34,0.18374734
1660,34,0.18286332
10760,34,0.18266423
17476,34,0.18252811
15793,34,0.1801152
9268,34,0.17960101
17236,34,0.17707095
8415,34,0.17391418
4966,34,0.1710286
